id,url,deeplink,position,name,bathrooms,bedrooms,beds,city,images,hostThumbnail,isSuperhost,rareFind,lat,lng,persons,reviewsCount,rating,type,userId,address,amenityIds,previewAmenities,cancelPolicy,price
33770956,https://www.airbnb.com/rooms/33770956,https://www.airbnb.com/rooms/33770956?check_in=2024-07-11&check_out=2024-07-13&adults=6&children=0&infants=0&pets=0,1,Sea View Apartment With 3 Bedrooms,1,3,5,Pärnu,"['https://a0.muscache.com/im/pictures/d85a9a22-e496-463d-acdc-4e2cef57621f.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/c76b6256-22c3-43f1-8803-8c4c695fe991.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/262c1935-fb6b-4bc3-8e32-e44b4b0580e2.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/29075d40-92e5-475f-ab60-b34d66f65860.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/47e47844-6b45-432d-b2f6-fe2b0a18fa02.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/814bef96-7ada-41f1-9ba2-76a6c8e7bffa.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/3ad02233-ae37-4d6d-9c56-3e2e82010176.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/b9592367-03ce-4b40-8e00-e0dc5a0a7eac.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/3f401972-308a-4ecf-9904-9aff97b3d201.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/ac10f5e6-83f9-4586-a42c-29558089ec70.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-33770956/original/88db9a39-9376-40f6-8c64-ac5250b76075.jpeg?im_w=720']",https://a0.muscache.com/im/pictures/user/adfb44f2-edfc-4de3-b255-d2c91ff4c338.jpg?aki_policy=profile_x_medium,False,False,58.3711,24.53338,8,136,4.76,Entire rental unit,2617400,"Pärnu, Pärnu maakond, Estonia","[1, 3, 4, 134, 8, 392, 9, 73, 137, 331, 12, 77, 85, 86, 23, 89, 90, 91, 667, 28, 92, 93, 30, 94, 31, 95, 671, 96, 33, 674, 35, 36, 100, 39, 103, 167, 40, 104, 44, 236, 46, 47, 51, 308, 54, 56, 57, 251]","['Free parking', 'Wifi', 'Kitchen', 'Self check-in']",CANCEL_FLEXIBLE,"{'rate': 332, 'currency': 'EUR', 'total': 663, 'priceItems': [{'title': '€\xa0284 x 2 nights', 'amount': 568}, {'title': 'Airbnb service fee', 'amount': 95}]}"
47904616,https://www.airbnb.com/rooms/47904616,https://www.airbnb.com/rooms/47904616?check_in=2024-07-11&check_out=2024-07-13&adults=6&children=0&infants=0&pets=0,2,"C Spacious, 3-bedroom apartment, large terrace",2,3,3,Pärnu,"['https://a0.muscache.com/im/pictures/miso/Hosting-47904616/original/f32eeafd-3766-4bc8-9f37-07a37fdb710e.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-47904616/original/1014ed19-5785-48bb-b248-072beb0f7827.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-47904616/original/944a7636-1907-4186-a097-5b2e7fa24746.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-47904616/original/ffb7fbac-2d69-4dbf-905c-f7c29f077e3d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/7bcf7cd7-431e-46ff-8f14-d4bedb371b8e.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/247ae185-3734-4dfc-bd4b-8dcc902c3f69.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/0ff863c0-aa1d-4e4c-8b6c-80d91c06400c.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-47904616/original/d5b27f17-f235-4c35-bf66-3745c6368c6c.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-47904616/original/75e3547b-2c8a-4fa3-bebc-d07b169ecf40.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-47904616/original/01567ea0-4725-4078-b90a-7fcfdc184a6d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-47904616/original/5a3c010e-68dc-4f8e-965a-bf45ed05c5fe.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-47904616/original/3f323d86-a0af-4256-b895-3d1d5323bec8.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-47904616/original/f8cd5240-e07d-4dca-b3ea-542a6c440ffa.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-47904616/original/89fcf9b9-19e7-44f4-8667-97ca332e3293.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-47904616/original/4f146eec-488e-4859-8b07-09ba27a92c11.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-47904616/original/973e372b-35aa-445c-b0c1-21e315d45a33.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-47904616/original/5fc25197-d03a-4d30-bc44-c4027746a7a1.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-47904616/original/d19dd486-d749-43a8-84cf-7404b1a02620.jpeg?im_w=720']",https://a0.muscache.com/im/pictures/user/606318c1-2971-46c5-8426-313a327e2094.jpg?aki_policy=profile_x_medium,False,False,58.37139,24.53356,6,30,4.7,Entire rental unit,4492256,"Pärnu, Pärnu maakond, Estonia","[1, 35, 4, 37, 39, 71, 8, 40, 9, 45, 46, 51, 52, 57, 30]","['Free parking', 'Wifi', 'Kitchen', 'Self check-in']",CANCEL_STRICT_14_WITH_GRACE_PERIOD,"{'rate': 410, 'currency': 'EUR', 'total': 820, 'priceItems': [{'title': '€\xa0410 x 2 nights', 'amount': 820}]}"
824565993877267554,https://www.airbnb.com/rooms/824565993877267554,https://www.airbnb.com/rooms/824565993877267554?check_in=2024-07-11&check_out=2024-07-13&adults=6&children=0&infants=0&pets=0,3,Pärnu Luxury Penthouse,2,3,5,Pärnu,"['https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/ea0fa1ec-5ba7-4c80-b9fd-fe5888f07301.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/0953be03-11f5-4f65-b797-a726a1dbb586.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/052e89d1-6033-4b27-a215-21900ac11dbc.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/1b45845e-6e2e-4648-88cc-34c7e15b6c73.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/8a074bce-d4f6-47fb-ad95-4075b853fca4.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/5d41f49d-5576-4a8b-8745-cd39a4fc002a.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/d5e6ca0a-b7d7-4df2-9ba0-4386dfc1829f.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/7f724853-a439-4ff8-9c1a-de5f425dcfe5.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/e07a1b2a-a0c4-4435-9fcb-db1674a0c060.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/deb67f7b-1be6-460e-beb1-18eaaeaa11bb.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/3bb80401-c10e-4e79-a348-d2ca7d14c15b.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/a324a0e2-da96-41d7-be62-4c55e3070c10.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/fde57443-3b9f-47ff-a080-2dae529154ba.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/4bdec83d-5c1d-40cc-bfd0-40a87f82c706.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/39a516fc-189a-4bfa-8c38-b9c443ab06ac.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/3d389a21-00fd-4481-92eb-f97e319af400.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/8dce8a2b-4213-4ff3-a437-32bfb988c031.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/a4ce79df-67a6-4bb2-8ed1-50193677bfe7.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/d7fab7b8-a5b8-4c11-885b-a57cf888a420.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-824565993877267554/original/2955e85a-9768-4851-8ffc-17c969f50847.jpeg?im_w=720']",https://a0.muscache.com/im/pictures/user/c450db15-5892-4644-9ba4-4a139e6130af.jpg?aki_policy=profile_x_medium,True,False,58.38771,24.50657,6,20,4.95,Entire rental unit,284463541,"Pärnu, Pärnu maakond, Estonia","[1, 4, 5, 8, 9, 73, 137, 77, 79, 21, 85, 87, 280, 25, 89, 665, 90, 91, 92, 93, 30, 94, 223, 415, 671, 672, 33, 34, 674, 35, 611, 36, 100, 37, 39, 40, 104, 232, 41, 44, 51, 179, 308, 53, 248, 185, 510]","['Free parking', 'Wifi', 'Kitchen', 'Self check-in']",CANCEL_MODERATE,"{'rate': 1101, 'currency': 'EUR', 'total': 2201, 'priceItems': [{'title': '€\xa0960 x 2 nights', 'amount': 1920}, {'title': 'Early bird discount', 'amount': 96}, {'title': 'Cleaning fee', 'amount': 60}, {'title': 'Airbnb service fee', 'amount': 317}]}"
663650736031163179,https://www.airbnb.com/rooms/663650736031163179,https://www.airbnb.com/rooms/663650736031163179?check_in=2024-07-11&check_out=2024-07-13&adults=6&children=0&infants=0&pets=0,4,Cozy cabin with private yard and parking,3,3,4,Pärnu,"['https://a0.muscache.com/im/pictures/miso/Hosting-663650736031163179/original/e4209891-a768-4a05-994e-832f76af85a8.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-663650736031163179/original/dfd30a6e-1e58-4ed4-94dd-7c8033f3c669.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-663650736031163179/original/856ee8c2-e55c-46a4-b265-d17e0fc515bc.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-663650736031163179/original/4f752e2d-1ddc-492f-b837-50749434a1d6.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-663650736031163179/original/64343154-7a1c-4582-99ff-e545d1d61aa5.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-663650736031163179/original/f8ea4e5b-ab73-459f-b825-c4398729d735.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-663650736031163179/original/267d3985-61a0-4cec-a050-6cb412cf61af.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-663650736031163179/original/3b7b0ce7-752d-4147-a17a-415bad9b2928.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-663650736031163179/original/30f065a9-46ed-462a-a6c9-79c2c67ad4d3.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-663650736031163179/original/6f370fd1-1021-4dbd-b616-15429d6c404e.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-663650736031163179/original/4dd7953a-3068-4a24-b28d-a30f7b9bcdcb.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-663650736031163179/original/4e8114ad-9405-4717-b82d-3217bf565537.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-663650736031163179/original/25f387bf-64f5-4fac-a10f-f0a1278484ce.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-663650736031163179/original/5f965401-fe8d-4d99-9fb9-79262d5907db.jpeg?im_w=720']",https://a0.muscache.com/im/pictures/user/2f0b5a36-d1f9-4776-8a56-031449ae5a8a.jpg?aki_policy=profile_x_medium,False,False,58.3974098,24.5005043,6,5,5,Entire home,201837252,"Pärnu, Pärnu maakond, Estonia","[1, 33, 66, 35, 99, 4, 36, 5, 37, 101, 39, 8, 9, 45, 46, 47, 51, 179, 54, 280, 90, 91, 93, 510]","['Free parking', 'Wifi', 'Kitchen', 'Self check-in']",CANCEL_FLEXIBLE,"{'rate': 467, 'currency': 'EUR', 'total': 934, 'priceItems': [{'title': '€\xa0400 x 2 nights', 'amount': 800}, {'title': 'Airbnb service fee', 'amount': 134}]}"
657243446809257012,https://www.airbnb.com/rooms/657243446809257012,https://www.airbnb.com/rooms/657243446809257012?check_in=2024-07-11&check_out=2024-07-13&adults=6&children=0&infants=0&pets=0,5,Modern chalet on the waterfront,1,2,4,Kuiaru,"['https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/ac354745-d3d4-49fb-9cbf-86d7a9109949.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/3a510481-e8e0-4726-80ca-4de9c8c6c6b9.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/5c67fd54-d0c0-4151-ae90-1e12059088e1.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/7e9ab99e-8247-4a93-8906-b019ae22f4a3.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/c5641d4f-b035-4f94-b2e2-a654e133897d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/b3caa57e-9ba0-499f-81b3-36e2de02857f.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/c52bb399-d946-4cc9-965f-0544585a373a.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/2618e912-a49b-40bf-8997-06853e819b5e.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/59f50346-662c-4780-8238-094cd1dec9ef.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/ec5caf2f-1c06-456e-a0b8-c88364cf07ea.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/97d9b160-b3e7-4e39-a94c-62ad46c37324.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/3c02c7ee-aa3e-48c9-ad11-bc30c65d68bc.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/2d4cf2df-3de6-4f19-a8dd-23bd09d89cf9.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/284f8c1c-fa0c-4272-8364-8aafb0d3fd7c.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/0b489999-66c6-4219-9f41-d64571c5620d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/3ee8df75-c931-45ad-aa10-18a0d40a63ae.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/1f9ec2bd-86ef-40f7-843b-a1dd5172e346.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/293cf9f0-3474-4ed1-af41-6a22570cfef0.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-657243446809257012/original/a8aeccdb-9bf9-45b7-a27e-a7d95a26eccf.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/b8040e47-9ec5-4d0c-96a0-eb5ac71c3b6f.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/38512cb2-1c53-495c-a98f-6f03f4e94e9b.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/3b9a42c1-85d3-401d-a22e-32a94f09e25e.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/967bd404-f023-4e5c-af6c-d8a433e8f0a1.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/29bf9335-8d3e-4f53-87f2-71ab9be4d8c6.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/9979e5b6-1bd0-4ebd-8ef1-1d3f6f0c9fea.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/4223e9eb-5ad5-429a-a8d5-75bf6e2acb43.jpg?im_w=720']",https://a0.muscache.com/im/pictures/user/5f28edfd-6605-4a32-94d7-2e6e1d25f919.jpg?aki_policy=profile_x_medium,True,False,58.49007235817563,24.754593611972755,6,78,4.95,Entire guesthouse,88505219,"Kuiaru, Pärnu County, Estonia","[1, 131, 4, 132, 5, 8, 392, 9, 137, 394, 12, 280, 25, 665, 30, 415, 671, 672, 674, 35, 37, 39, 40, 41, 44, 45, 46, 179, 308, 57, 64, 66, 72, 73, 77, 85, 89, 90, 91, 219, 92, 93, 94, 95, 96, 99, 611, 100, 104, 236, 625, 626, 251]","['Free parking', 'Wifi', 'Kitchen']",CANCEL_FLEXIBLE,"{'rate': 246, 'currency': 'EUR', 'total': 491, 'priceItems': [{'title': '€\xa0210 x 2 nights', 'amount': 420}, {'title': 'Airbnb service fee', 'amount': 71}]}"
